,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
36,0.875,0.875,0.875,0.875,0.875,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384
37,0.875,0.875,0.875,0.875,0.875,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667
38,0.75,0.75,0.75,0.75,0.75,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
39,0.875,0.875,0.875,0.875,0.875,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182
40,0.875,0.875,0.875,0.875,0.875,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334
41,1.0,1.0,1.0,1.0,1.0,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
42,0.875,0.875,0.875,0.875,0.875,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
43,1.0,1.0,0.875,0.875,0.875,0.4,0.4,0.35,0.35,0.35,0.4,0.4,0.35,0.35,0.35
44,0.875,0.875,0.875,0.875,0.875,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.30434782608695654
45,0.875,0.875,0.875,0.875,0.875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
46,0.875,0.875,0.875,0.875,0.875,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
47,0.875,0.875,0.875,0.875,0.875,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182
48,0.875,0.875,0.875,0.875,0.875,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
49,0.875,0.875,0.875,0.875,0.875,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
