,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0.9166666666666666
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666
39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
42,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
47,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666
48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
